ability,version_group,language,flavor_text
corrosion,ultra-sun-ultra-moon,zh-hant,"就算對方是鋼屬性或毒屬性寶可夢，
也可讓對方陷入中毒狀態。"
corrosion,ultra-sun-ultra-moon,fr,"Permet d’empoisonner les Pokémon de type Acier
ou Poison."
corrosion,ultra-sun-ultra-moon,de,"Kann selbst Pokémon vom Typ Stahl oder Gift
vergiften."
corrosion,ultra-sun-ultra-moon,es,"Permite envenenar incluso a rivales de tipo Acero o
Veneno."
corrosion,ultra-sun-ultra-moon,it,"Il Pokémon è in grado di avvelenare il bersaglio
anche se questo è di tipo Acciaio o Veleno."
corrosion,ultra-sun-ultra-moon,en,"The Pokémon can poison the target even if it’s
a Steel or Poison type."
corrosion,ultra-sun-ultra-moon,ja,"はがねタイプや　どくタイプも
どく状態に　することが　できる。"
corrosion,ultra-sun-ultra-moon,zh-hans,"可以使钢属性和毒属性的宝可梦
也陷入中毒状态。"
corrosion,ultra-sun-ultra-moon,es-419,"Permite envenenar incluso a rivales de tipo Acero o
Veneno."
corrosion,lets-go-pikachu-lets-go-eevee,ja-hrkt,"はがねタイプや　どくタイプも
どく　じょうたいに　することが　できる。"
corrosion,lets-go-pikachu-lets-go-eevee,ko,"강철타입이나 독타입도
독 상태로 만들 수 있다."
corrosion,lets-go-pikachu-lets-go-eevee,zh-hant,"就算對方是鋼屬性或毒屬性寶可夢，
也可讓對方陷入中毒狀態。"
corrosion,lets-go-pikachu-lets-go-eevee,fr,"Permet d’empoisonner les Pokémon de type Acier
ou Poison."
corrosion,lets-go-pikachu-lets-go-eevee,de,"Kann selbst Pokémon vom Typ Stahl oder Gift
vergiften."
corrosion,lets-go-pikachu-lets-go-eevee,es,"Permite envenenar incluso a rivales de tipo Acero o
Veneno."
corrosion,lets-go-pikachu-lets-go-eevee,it,"Il Pokémon è in grado di avvelenare il bersaglio
anche se questo è di tipo Acciaio o Veleno."
corrosion,lets-go-pikachu-lets-go-eevee,en,"The Pokémon can poison the target even if it’s
a Steel or Poison type."
corrosion,lets-go-pikachu-lets-go-eevee,ja,"はがねタイプや　どくタイプも
どく状態に　することが　できる。"
corrosion,lets-go-pikachu-lets-go-eevee,zh-hans,"可以使钢属性和毒属性的宝可梦
也陷入中毒状态。"
corrosion,lets-go-pikachu-lets-go-eevee,es-419,"Permite envenenar incluso a rivales de tipo Acero o
Veneno."
corrosion,sword-shield,ja-hrkt,"はがねタイプや　どくタイプも
どく　じょうたいに　することが　できる。"
corrosion,sword-shield,ko,"강철타입이나 독타입도
독 상태로 만들 수 있다."
corrosion,sword-shield,zh-hant,"就算對方是鋼屬性或毒屬性寶可夢，
也可讓對方陷入中毒狀態。"
corrosion,sword-shield,fr,"Permet d’empoisonner les Pokémon de type Acier
ou Poison."
corrosion,sword-shield,de,Kann selbst Pokémon vom Typ Stahl oder Gift vergiften.
corrosion,sword-shield,es,"Puede envenenar incluso a rivales de tipo Acero o
Veneno."
corrosion,sword-shield,it,"Il Pokémon è in grado di avvelenare il bersaglio
anche se questo è di tipo Acciaio o Veleno."
corrosion,sword-shield,en,"The Pokémon can poison the target even if it’s
a Steel or Poison type."
corrosion,sword-shield,ja,"はがねタイプや　どくタイプも
どく状態に　することが　できる。"
corrosion,sword-shield,zh-hans,"可以使钢属性和毒属性的宝可梦
也陷入中毒状态。"
corrosion,sword-shield,es-419,"Puede envenenar incluso a rivales de tipo Acero o
Veneno."
corrosion,scarlet-violet,fr,Permet d’empoisonner les Pokémon de type Acier\nou Poison.
corrosion,scarlet-violet,en,The Pokémon can poison the target even if it's a Steel or Poison type.
comatose,sun-moon,ja-hrkt,"つねに　ゆめうつつの　じょうたいで
ぜったいに　めざめない。
ねむったまま　こうげきが　できる。"
comatose,sun-moon,ko,"항상 비몽사몽 상태로
절대 깨지 않는다.
잠든 상태로 공격할 수 있다."
comatose,sun-moon,zh-hant,"總是半夢半醒的狀態，
絕對不會醒來。
可在睡著的狀況下進行攻擊。"
comatose,sun-moon,fr,"Le Pokémon rêve en permanence et ne se réveille
jamais. Il est capable d’attaquer normalement
tout en dormant."
comatose,sun-moon,de,"Das Pokémon befindet sich ununterbrochen im
Halbschlaf und wacht nie vollständig auf. Es kann
jedoch im Schlaf angreifen."
comatose,sun-moon,es,"No despierta jamás de su profundo letargo
e incluso ataca dormido."
comatose,sun-moon,it,"Il Pokémon si trova in un costante stato di
dormiveglia che gli impedisce di svegliarsi.
Può attaccare anche da addormentato."
comatose,sun-moon,en,"It’s always drowsing and will never wake up.
It can attack without waking up."
comatose,sun-moon,ja,"つねに　夢うつつの　状態で
絶対に　目覚めない。
眠ったまま　攻撃が　できる。"
comatose,sun-moon,zh-hans,"总是半梦半醒的状态，
绝对不会醒来。
可以就这么睡着进行攻击。"
comatose,sun-moon,es-419,"No despierta jamás de su profundo letargo
e incluso ataca dormido."
comatose,ultra-sun-ultra-moon,ja-hrkt,"つねに　ゆめうつつの　じょうたいで
ぜったいに　めざめない。
ねむったまま　こうげきが　できる。"
comatose,ultra-sun-ultra-moon,ko,"항상 비몽사몽 상태로
절대 깨지 않는다.
잠든 상태로 공격할 수 있다."
comatose,ultra-sun-ultra-moon,zh-hant,"總是半夢半醒的狀態，
絕對不會醒來。
可在睡著的狀況下進行攻擊。"
comatose,ultra-sun-ultra-moon,fr,"Le Pokémon rêve en permanence et ne se réveille
jamais. Il est capable d’attaquer normalement
tout en dormant."
comatose,ultra-sun-ultra-moon,de,"Das Pokémon befindet sich ununterbrochen im
Halbschlaf und wacht nie vollständig auf. Es kann
jedoch im Schlaf angreifen."
comatose,ultra-sun-ultra-moon,es,"No despierta jamás de su profundo letargo
e incluso ataca dormido."
comatose,ultra-sun-ultra-moon,it,"Il Pokémon si trova in un costante stato di
dormiveglia che gli impedisce di svegliarsi.
Può attaccare anche da addormentato."
comatose,ultra-sun-ultra-moon,en,"It’s always drowsing and will never wake up.
It can attack without waking up."
comatose,ultra-sun-ultra-moon,ja,"つねに　夢うつつの　状態で
絶対に　目覚めない。
眠ったまま　攻撃が　できる。"
comatose,ultra-sun-ultra-moon,zh-hans,"总是半梦半醒的状态，
绝对不会醒来。
可以就这么睡着进行攻击。"
comatose,ultra-sun-ultra-moon,es-419,"No despierta jamás de su profundo letargo
e incluso ataca dormido."
comatose,lets-go-pikachu-lets-go-eevee,ja-hrkt,"つねに　ゆめうつつの　じょうたいで
ぜったいに　めざめない。
ねむったまま　こうげきが　できる。"
comatose,lets-go-pikachu-lets-go-eevee,ko,"항상 비몽사몽 상태로
절대 깨지 않는다.
잠든 상태로 공격할 수 있다."
comatose,lets-go-pikachu-lets-go-eevee,zh-hant,"總是半夢半醒的狀態，
絕對不會醒來。
可在睡著的狀況下進行攻擊。"
comatose,lets-go-pikachu-lets-go-eevee,fr,"Le Pokémon rêve en permanence et ne se réveille
jamais. Il est capable d’attaquer normalement
tout en dormant."
comatose,lets-go-pikachu-lets-go-eevee,de,"Das Pokémon befindet sich ununterbrochen im
Halbschlaf und wacht nie vollständig auf. Es kann
jedoch im Schlaf angreifen."
comatose,lets-go-pikachu-lets-go-eevee,es,"No despierta jamás de su profundo letargo
e incluso ataca dormido."
comatose,lets-go-pikachu-lets-go-eevee,it,"Il Pokémon si trova in un costante stato di
dormiveglia che gli impedisce di svegliarsi.
Può attaccare anche da addormentato."
comatose,lets-go-pikachu-lets-go-eevee,en,"It’s always drowsing and will never wake up.
It can attack without waking up."
comatose,lets-go-pikachu-lets-go-eevee,ja,"つねに　夢うつつの　状態で
絶対に　目覚めない。
眠ったまま　攻撃が　できる。"
comatose,lets-go-pikachu-lets-go-eevee,zh-hans,"总是半梦半醒的状态，
绝对不会醒来。
可以就这么睡着进行攻击。"
comatose,lets-go-pikachu-lets-go-eevee,es-419,"No despierta jamás de su profundo letargo
e incluso ataca dormido."
comatose,sword-shield,ja-hrkt,"つねに　ゆめうつつの　じょうたいで
ぜったいに　めざめない。
ねむったまま　こうげきが　できる。"
comatose,sword-shield,ko,"항상 비몽사몽 상태로
절대 깨지 않는다.
잠든 상태로 공격할 수 있다."
comatose,sword-shield,zh-hant,"總是半夢半醒的狀態，
絕對不會醒來。
可在睡著的狀況下進行攻擊。"
comatose,sword-shield,fr,"Le Pokémon rêve en permanence et ne se réveille
jamais. Il est capable d’attaquer normalement
tout en dormant."
comatose,sword-shield,de,"Das Pokémon befindet sich ununterbrochen im
Halbschlaf und wacht nie vollständig auf. Es kann
jedoch im Schlaf angreifen."
comatose,sword-shield,es,"No despierta jamás de su profundo letargo e incluso
ataca dormido."
comatose,sword-shield,it,"Il Pokémon si trova in un costante stato di
dormiveglia che gli impedisce di svegliarsi.
Può attaccare anche da addormentato."
comatose,sword-shield,en,"It’s always drowsing and will never wake up.
It can attack without waking up."
comatose,sword-shield,ja,"つねに　夢うつつの　状態で
絶対に　目覚めない。
眠ったまま　攻撃が　できる。"
comatose,sword-shield,zh-hans,"总是半梦半醒的状态，
绝对不会醒来。
可以就这么睡着进行攻击。"
comatose,sword-shield,es-419,"No despierta jamás de su profundo letargo e incluso
ataca dormido."
comatose,scarlet-violet,fr,Le Pokémon rêve en permanence et ne se réveille\njamais. Il est capable d’attaquer normalement\ntout en dormant.
comatose,scarlet-violet,en,The Pokémon is always drowsing and will never wake up. It can attack while in its sleeping state.
queenly-majesty,sun-moon,ja-hrkt,"あいてに　いあつかんを　あたえ
こちらに　むかって　せんせいわざを
だせない　ようにする。"
queenly-majesty,sun-moon,ko,"상대에게 위압감을 줘서
이쪽을 향한 선제 기술을
사용할 수 없게 한다."
queenly-majesty,sun-moon,zh-hant,"向對手施加威懾力，
使其無法對我方使出先制招式。"
queenly-majesty,sun-moon,fr,"L’adversaire est impressionné par la majesté
du Pokémon et ne peut pas le viser avec
une attaque prioritaire."
queenly-majesty,sun-moon,de,"Schüchtert den Gegner ein und hindert ihn so daran,
Attacken mit hoher Erstschlagquote einzusetzen."
queenly-majesty,sun-moon,es,"Intimida al rival y le impide usar movimientos con
prioridad dirigidos al Pokémon."
queenly-majesty,sun-moon,it,"L’aura di regalità del Pokémon impedisce al nemico
di attaccarlo con mosse che hanno priorità alta."
queenly-majesty,sun-moon,en,"Its majesty pressures the opposing Pokémon,
making it unable to attack using priority moves."
queenly-majesty,sun-moon,ja,"相手に　威圧感を　あたえ
こちらに　むかって　先制技を
出せない　ようにする。"
queenly-majesty,sun-moon,zh-hans,"向对手施加威慑力，
使其无法对我方使出先制招式。"
queenly-majesty,sun-moon,es-419,"Intimida al rival y le impide usar movimientos con
prioridad dirigidos al Pokémon."
queenly-majesty,ultra-sun-ultra-moon,ja-hrkt,"あいてに　いあつかんを　あたえ
こちらに　むかって　せんせいわざを
だせない　ようにする。"
queenly-majesty,ultra-sun-ultra-moon,ko,"상대에게 위압감을 줘서
이쪽을 향한 선제 기술을
사용할 수 없게 한다."
queenly-majesty,ultra-sun-ultra-moon,zh-hant,"向對手施加威懾力，
使其無法對我方使出先制招式。"
queenly-majesty,ultra-sun-ultra-moon,fr,"L’adversaire est impressionné par la majesté
du Pokémon et ne peut pas le viser avec
une attaque prioritaire."
queenly-majesty,ultra-sun-ultra-moon,de,"Schüchtert den Gegner ein und hindert ihn so daran,
Attacken mit hoher Erstschlagquote einzusetzen."
queenly-majesty,ultra-sun-ultra-moon,es,"Intimida al rival y le impide usar movimientos con
prioridad dirigidos al Pokémon."
queenly-majesty,ultra-sun-ultra-moon,it,"L’aura di regalità del Pokémon impedisce al nemico
di attaccarlo con mosse che hanno priorità alta."
queenly-majesty,ultra-sun-ultra-moon,en,"Its majesty pressures the opposing Pokémon,
making it unable to attack using priority moves."
queenly-majesty,ultra-sun-ultra-moon,ja,"相手に　威圧感を　あたえ
こちらに　むかって　先制技を
出せない　ようにする。"
queenly-majesty,ultra-sun-ultra-moon,zh-hans,"向对手施加威慑力，
使其无法对我方使出先制招式。"
queenly-majesty,ultra-sun-ultra-moon,es-419,"Intimida al rival y le impide usar movimientos con
prioridad dirigidos al Pokémon."
queenly-majesty,lets-go-pikachu-lets-go-eevee,ja-hrkt,"あいてに　いあつかんを　あたえ
こちらに　むかって　せんせいわざを
だせない　ようにする。"
queenly-majesty,lets-go-pikachu-lets-go-eevee,ko,"상대에게 위압감을 줘서
이쪽을 향한 선제 기술을
사용할 수 없게 한다."
queenly-majesty,lets-go-pikachu-lets-go-eevee,zh-hant,"向對手施加威懾力，
使其無法對我方使出先制招式。"
queenly-majesty,lets-go-pikachu-lets-go-eevee,fr,"L’adversaire est impressionné par la majesté
du Pokémon et ne peut pas le viser avec
une attaque prioritaire."
queenly-majesty,lets-go-pikachu-lets-go-eevee,de,"Schüchtert den Gegner ein und hindert ihn so daran,
Attacken mit hoher Erstschlagquote einzusetzen."
queenly-majesty,lets-go-pikachu-lets-go-eevee,es,"Intimida al rival y le impide usar movimientos con
prioridad dirigidos al Pokémon."
queenly-majesty,lets-go-pikachu-lets-go-eevee,it,"L’aura di regalità del Pokémon impedisce al nemico
di attaccarlo con mosse che hanno priorità alta."
queenly-majesty,lets-go-pikachu-lets-go-eevee,en,"Its majesty pressures the opposing Pokémon,
making it unable to attack using priority moves."
queenly-majesty,lets-go-pikachu-lets-go-eevee,ja,"相手に　威圧感を　あたえ
こちらに　むかって　先制技を
出せない　ようにする。"
queenly-majesty,lets-go-pikachu-lets-go-eevee,zh-hans,"向对手施加威慑力，
使其无法对我方使出先制招式。"
queenly-majesty,lets-go-pikachu-lets-go-eevee,es-419,"Intimida al rival y le impide usar movimientos con
prioridad dirigidos al Pokémon."
queenly-majesty,sword-shield,ja-hrkt,"あいてに　いあつかんを　あたえ
こちらに　むかって　せんせいわざを
だせない　ようにする。"
queenly-majesty,sword-shield,ko,"상대에게 위압감을 줘서
이쪽을 향한 선제 기술을
사용할 수 없게 한다."
queenly-majesty,sword-shield,zh-hant,"向對手施加威懾力，
使其無法對我方使出先制招式。"
queenly-majesty,sword-shield,fr,"L’adversaire est impressionné par la majesté du Pokémon
et ne peut pas le viser avec une attaque prioritaire."
queenly-majesty,sword-shield,de,"Schüchtert Gegner ein und hindert sie so daran,
Erstschlag-Attacken gegen es einzusetzen."
queenly-majesty,sword-shield,es,"Intimida al objetivo y le impide usar movimientos con
prioridad."
queenly-majesty,sword-shield,it,"L’aura di regalità del Pokémon impedisce al nemico
di attaccarlo con mosse che hanno priorità alta."
