item,version_group,language,flavor_text
jynx-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
jynx-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
jynx-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
jynx-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
jynx-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
jynx-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
jynx-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
jynx-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
jynx-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
jynx-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
jynx-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
electabuzz-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
electabuzz-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
electabuzz-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
electabuzz-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
electabuzz-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
electabuzz-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
electabuzz-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
electabuzz-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
electabuzz-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
electabuzz-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
electabuzz-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
electabuzz-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
electabuzz-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
electabuzz-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
electabuzz-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
electabuzz-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
electabuzz-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
electabuzz-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
electabuzz-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
electabuzz-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
electabuzz-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
electabuzz-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
pinsir-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
pinsir-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
pinsir-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
pinsir-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
pinsir-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
pinsir-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
pinsir-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
pinsir-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
pinsir-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
pinsir-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
pinsir-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
pinsir-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
pinsir-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
pinsir-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
pinsir-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
pinsir-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
pinsir-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
pinsir-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
pinsir-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
pinsir-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
pinsir-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
pinsir-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
tauros-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
tauros-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
tauros-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
tauros-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
tauros-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
tauros-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
tauros-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
tauros-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
tauros-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
tauros-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
tauros-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
tauros-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
tauros-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
tauros-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
tauros-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
tauros-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
tauros-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
tauros-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
tauros-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
tauros-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
tauros-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
tauros-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
magikarp-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
magikarp-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
magikarp-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
magikarp-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
magikarp-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
magikarp-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
magikarp-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
magikarp-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
magikarp-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
magikarp-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
magikarp-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
magikarp-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
magikarp-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
magikarp-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
magikarp-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
magikarp-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
magikarp-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
magikarp-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
magikarp-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
magikarp-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
magikarp-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
magikarp-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
lapras-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
lapras-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
lapras-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
lapras-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
lapras-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
lapras-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
lapras-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
lapras-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
lapras-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
lapras-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
lapras-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
lapras-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
lapras-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
