species,form,version_group,version,language,flavor_text
610,,omega-ruby-alpha-sapphire,omega-ruby,ja,"木の実を　キバで　砕いて　食べる。
何回も　生え変わることで
強く　鋭い　キバに　なる。"
610,,omega-ruby-alpha-sapphire,omega-ruby,es-419,"Usa sus colmillos para romper las bayas que come. Estos se
regeneran una y otra vez, por eso son tan fuertes y afilados."
610,,omega-ruby-alpha-sapphire,alpha-sapphire,ja-hrkt,"キバで　じゅもくに　きずを　つけて
なわばりの　めじるしにする。
キバは　おれても　すぐに　はえる。"
610,,omega-ruby-alpha-sapphire,alpha-sapphire,ko,"이빨로 수목에 상처를 내서
영역 표시를 한다.
부러지면 바로 새 이빨이 난다."
610,,omega-ruby-alpha-sapphire,alpha-sapphire,fr,"Il laisse la marque de ses crocs dans les arbres pour marquer
son territoire. Ses crocs repoussent dès qu’ils tombent."
610,,omega-ruby-alpha-sapphire,alpha-sapphire,de,"Markiert sein Revier, indem es mit seinen Fängen Kerben
in Bäume schlägt. Brechen diese einmal ab, wachsen sie
sofort nach."
610,,omega-ruby-alpha-sapphire,alpha-sapphire,es,"Deja la huella de sus colmillos en los árboles para marcar su
territorio. Si se le rompen, se regeneran muy rápido."
610,,omega-ruby-alpha-sapphire,alpha-sapphire,it,"Incide gli alberi con le zanne per marcare il suo territorio.
Se le zanne gli si spezzano, ricrescono subito."
610,,omega-ruby-alpha-sapphire,alpha-sapphire,en,"They mark their territory by leaving gashes in trees
with their tusks. If a tusk breaks, a new one grows
in quickly."
610,,omega-ruby-alpha-sapphire,alpha-sapphire,ja,"キバで　樹木に　傷を　つけて
縄張りの　目印にする。
キバは　折れても　すぐに　生える。"
610,,omega-ruby-alpha-sapphire,alpha-sapphire,es-419,"Deja la huella de sus colmillos en los árboles para marcar su
territorio. Si se le rompen, se regeneran muy rápido."
610,,sword-shield,sword,ja-hrkt,"じめんに　つくった　すあなに　すむ。
かたい　きのみを　キバで　くだいて
なかまと　ちからを　くらべあう。"
610,,sword-shield,sword,ko,"땅속에 만든 굴에 산다.
딱딱한 나무열매를 어금니로
부수는 것을 통해 동료와 힘을 겨룬다."
610,,sword-shield,sword,zh-hant,"在地面上築巢居住。
用牙齒粉碎堅硬的樹果，
和夥伴比拼力氣。"
610,,sword-shield,sword,fr,"Il vit dans des terriers qu’il creuse à même le sol,
et organise des concours avec ses camarades
pour voir qui peut briser la Baie la plus dure."
610,,sword-shield,sword,de,"Sie wohnen in Löchern, die sie selbst graben.
Ab und an veranstalten sie mit harten Beeren
Wettbewerbe, wer die stärksten Fangzähne hat."
610,,sword-shield,sword,es,"Viven en madrigueras que construyen bajo tierra.
Compiten entre ellos para ver quién logra abrir
con los colmillos las bayas más duras."
610,,sword-shield,sword,it,"Vive nelle tane che costruisce nel terreno.
Fa a gara con i suoi compagni a chi riesce a
frantumare con i denti le bacche più dure."
610,,sword-shield,sword,en,"These Pokémon nest in the ground and use their
tusks to crush hard berries. Crushing berries is
also how they test each other’s strength."
610,,sword-shield,sword,ja,"地面に　つくった　巣穴に　棲む。
硬い　木の実を　キバで　砕いて
仲間と　力を　比べあう。"
610,,sword-shield,sword,zh-hans,"在地面上筑巢居住。
用牙齿粉碎坚硬的树果，
和伙伴比拼力气。"
610,,sword-shield,sword,es-419,"Viven en madrigueras que construyen bajo tierra.
Compiten entre ellos para ver quién logra abrir
con los colmillos las bayas más duras."
610,,sword-shield,shield,ja-hrkt,"おおきな　キバを　うちつけ　なかまと
じゃれあう。　キバは　おれても
すぐ　はえてくるから　へっちゃらだ。"
610,,sword-shield,shield,ko,"커다란 어금니를 부딪치며 동료와
장난친다. 어금니는 부러져도
바로 자라나서 걱정 없다."
610,,sword-shield,shield,zh-hant,"會和夥伴們一起互撞牙齒來玩。
折斷的牙齒會馬上長出來，
所以絲毫都不會在意。"
610,,sword-shield,shield,fr,"Il joue avec ses congénères à se donner de grands
coups de crocs. Peu importe s’ils se cassent :
ils repousseront aussitôt."
610,,sword-shield,shield,de,"Sie rammen sich spielerisch mit ihren Fangzähnen.
Brechen diese ab, wachsen sie sofort nach."
610,,sword-shield,shield,es,"Juega con sus congéneres chocando sus enormes
colmillos con la tranquilidad de saber que, si se
le rompen, se regenerarán enseguida."
610,,sword-shield,shield,it,"Giocano tra di loro facendo cozzare le zanne.
Se si spezzano non è un problema, perché
ricrescono subito."
610,,sword-shield,shield,en,"They play with each other by knocking their large
tusks together. Their tusks break sometimes, but
they grow back so quickly that it isn’t a concern."
610,,sword-shield,shield,ja,"大きな　キバを　打ちつけ　仲間と
じゃれあう。　キバは　折れても
すぐ　生えてくるから　へっちゃらだ。"
610,,sword-shield,shield,zh-hans,"会和伙伴们一起互撞牙齿来玩。
折断的牙齿会马上长出来，
所以丝毫都不会去在意。"
610,,sword-shield,shield,es-419,"Juega con sus congéneres chocando sus enormes
colmillos con la tranquilidad de saber que, si se
le rompen, se regenerarán enseguida."
611,,black-white,black,fr,"Comme ses crocs brisés ne repoussent
pas, il les aiguise après le combat grâce
à une pierre ramassée près d’un fleuve."
611,,black-white,black,en,"Since a broken tusk will not grow back,
they diligently sharpen their tusks on
river rocks after they’ve been fighting."
611,,black-white,white,fr,"Leurs crocs peuvent découper des
rochers. Leurs querelles de territoire
sont extrêmement violentes."
611,,black-white,white,en,"Their tusks can shatter rocks.
Territory battles between Fraxure
can be intensely violent."
611,,black-2-white-2,black-2,en,"A broken tusk will not grow back, so
it diligently sharpens its tusks on
river rocks after the end of a battle."
611,,black-2-white-2,white-2,en,"A broken tusk will not grow back, so
it diligently sharpens its tusks on
river rocks after the end of a battle."
611,,x-y,x,ja-hrkt,"おおいわを　くだく　キバを　もつ。
なわばりを　めぐる　オノンドたちの
あらそいは　ひじょうに　はげしい。"
611,,x-y,x,ko,"큰 바위를 부수는 이빨을 가지고 있다.
액슨도들의 영역 싸움은
매우 격렬하다."
611,,x-y,x,fr,"Leurs crocs peuvent découper des rochers.
Leurs querelles de territoire sont extrêmement
violentes."
611,,x-y,x,de,"Mit seinen Fängen kriegt es sogar Felsen klein.
Gegen Artgenossen, die sein Revier passieren,
geht es besonders hart vor."
611,,x-y,x,es,"Sus colmillos pueden hacer añicos rocas inmensas. Las
luchas territoriales de los Fraxure son encarnizadas."
611,,x-y,x,it,"Ha zanne in grado di frantumare rocce. Le lotte per
il territorio tra i Fraxure sono furibonde."
611,,x-y,x,en,"Their tusks can shatter rocks. Territory battles
between Fraxure can be intensely violent."
611,,x-y,x,ja,"大岩を　砕く　キバを　持つ。
縄張りを　巡る　オノンドたちの
争いは　非常に　激しい。"
611,,x-y,x,es-419,"Sus colmillos pueden hacer añicos rocas inmensas. Las
luchas territoriales de los Fraxure son encarnizadas."
611,,x-y,y,ja-hrkt,"キバは　にどと　はえかわらないので
たたかいおわると　かわらの　いわを
つかって　たんねんに　みがきあげる。"
611,,x-y,y,ko,"이빨은 다시는 나지 않기 때문에
싸움이 끝나면 강가에 있는 바위를
사용해서 정성껏 손질한다."
611,,x-y,y,fr,"Comme ses crocs brisés ne repoussent pas, il les
aiguise avec soin après le combat sur les pierres
des rivières."
611,,x-y,y,de,"Da seine Hauer nicht mehr nachwachsen, wetzt es sie
nach einem Kampf behutsam an den Felsen eines
Flussbettes."
611,,x-y,y,es,"Sus colmillos no vuelven a crecer, por lo que, al
término de cada combate, los afila cuidadosamente
con cantos de río."
611,,x-y,y,it,"Le sue zanne non ricrescono più, per cui finita una
lotta se ne prende cura e le affila diligentemente
con pietre di fiume."
611,,x-y,y,en,"A broken tusk will not grow back, so it diligently
sharpens its tusks on river rocks after the end of
a battle."
611,,x-y,y,ja,"キバは　二度と　生え変わらないので
戦い終わると　川原の　岩を
使って　丹念に　磨きあげる。"
611,,x-y,y,es-419,"Sus colmillos no vuelven a crecer, por lo que, al
término de cada combate, los afila cuidadosamente
con cantos de río."
611,,omega-ruby-alpha-sapphire,omega-ruby,ja-hrkt,"おおいわを　くだく　キバを　もつ。
なわばりを　めぐる　オノンドたちの
あらそいは　ひじょうに　はげしい。"
611,,omega-ruby-alpha-sapphire,omega-ruby,ko,"큰 바위를 부수는 이빨을 가지고 있다.
액슨도들의 영역 싸움은
매우 격렬하다."
611,,omega-ruby-alpha-sapphire,omega-ruby,fr,"Leurs crocs peuvent découper des rochers.
Leurs querelles de territoire sont extrêmement violentes."
611,,omega-ruby-alpha-sapphire,omega-ruby,de,"Mit seinen Fängen kriegt es sogar Felsen klein. Gegen
Artgenossen, die sein Revier passieren, geht es besonders
hart vor."
611,,omega-ruby-alpha-sapphire,omega-ruby,es,"Sus colmillos pueden hacer añicos rocas inmensas. Las luchas
territoriales de los Fraxure son encarnizadas."
611,,omega-ruby-alpha-sapphire,omega-ruby,it,"Ha zanne in grado di frantumare rocce. Le lotte per il territorio
tra i Fraxure sono furibonde."
611,,omega-ruby-alpha-sapphire,omega-ruby,en,"Their tusks can shatter rocks. Territory battles
between Fraxure can be intensely violent."
611,,omega-ruby-alpha-sapphire,omega-ruby,ja,"大岩を　砕く　キバを　持つ。
縄張りを　巡る　オノンドたちの
争いは　非常に　激しい。"
611,,omega-ruby-alpha-sapphire,omega-ruby,es-419,"Sus colmillos pueden hacer añicos rocas inmensas. Las luchas
territoriales de los Fraxure son encarnizadas."
611,,omega-ruby-alpha-sapphire,alpha-sapphire,ja-hrkt,"キバは　にどと　はえかわらないので
たたかいおわると　かわらの　いわを
つかって　たんねんに　みがきあげる。"
611,,omega-ruby-alpha-sapphire,alpha-sapphire,ko,"이빨은 다시는 나지 않기 때문에
싸움이 끝나면 강가에 있는 바위를
사용해서 정성껏 손질한다."
611,,omega-ruby-alpha-sapphire,alpha-sapphire,fr,"Comme ses crocs brisés ne repoussent pas, il les aiguise
avec soin après le combat sur les pierres des rivières."
611,,omega-ruby-alpha-sapphire,alpha-sapphire,de,"Da seine Hauer nicht mehr nachwachsen, wetzt es sie nach
einem Kampf behutsam an den Felsen eines Flussbettes."
611,,omega-ruby-alpha-sapphire,alpha-sapphire,es,"Sus colmillos no vuelven a crecer, por lo que, al término de
cada combate, los afila cuidadosamente con cantos de río."
611,,omega-ruby-alpha-sapphire,alpha-sapphire,it,"Le sue zanne non ricrescono più, per cui finita una lotta se ne
prende cura e le affila diligentemente con pietre di fiume."
611,,omega-ruby-alpha-sapphire,alpha-sapphire,en,"A broken tusk will not grow back, so it diligently
sharpens its tusks on river rocks after the end of
a battle."
611,,omega-ruby-alpha-sapphire,alpha-sapphire,ja,"キバは　二度と　生え変わらないので
戦い終わると　川原の　岩を
使って　丹念に　磨きあげる。"
611,,omega-ruby-alpha-sapphire,alpha-sapphire,es-419,"Sus colmillos no vuelven a crecer, por lo que, al término de
cada combate, los afila cuidadosamente con cantos de río."
611,,sword-shield,sword,ja-hrkt,"キバは　おれると　にどと　はえない。
たたかいが　おわると　かわらの
いわで　ていねいに　とぐ。"
611,,sword-shield,sword,ko,"어금니는 부러지면 다시 나지 않는다.
싸움이 끝나면 강가에 있는
바위로 정성껏 손질한다."
611,,sword-shield,sword,zh-hant,"牙齒一旦折斷就不會再次生長。
戰鬥結束之後會用河灘上的
岩石仔細地磨牙。"
611,,sword-shield,sword,fr,"Une fois cassés, ses crocs ne repoussent pas.
Après les combats, il les aiguise avec soin
sur les pierres d’un ruisseau."
611,,sword-shield,sword,de,"Da seine Hauer nicht mehr nachwachsen, wetzt
es sie nach einem Kampf behutsam an einem
geeigneten Felsen eines Flussbettes."
611,,sword-shield,sword,es,"Sus colmillos no vuelven a crecer, por lo que,
al término de cada combate, los afila
cuidadosamente con cantos de río."
611,,sword-shield,sword,it,"Se le sue zanne si spezzano, non ricrescono più.
Finita la lotta le affila diligentemente con pietre
di fiume."
611,,sword-shield,sword,en,"After battle, this Pokémon carefully sharpens its
tusks on river rocks. It needs to take care of its
tusks—if one breaks, it will never grow back."
611,,sword-shield,sword,ja,"キバは　折れると　二度と　生えない。
戦いが　終わると　河原の
岩で　丁寧に　研ぐ。"
611,,sword-shield,sword,zh-hans,"牙齿一旦折断就不会再次生长。
战斗结束之后会用河滩上的
岩石仔细地磨牙。"
611,,sword-shield,sword,es-419,"Sus colmillos no vuelven a crecer, por lo que,
al término de cada combate, los afila
cuidadosamente con cantos de río."
611,,sword-shield,shield,ja-hrkt,"よろいの　ように　かたい　ひふ。
たいあたりと　どうじに　キバを
つきさす　せんぽうが　とくい　だぞ。"
611,,sword-shield,shield,ko,"갑옷처럼 딱딱한 피부를 가졌다.
몸통박치기와 동시에 어금니로
찌르는 전법이 특기다."
611,,sword-shield,shield,zh-hant,"皮膚像盔甲一樣堅硬。
非常擅長在撞擊的同時
用牙齒猛刺的戰法。"
611,,sword-shield,shield,fr,"Son épiderme est dur comme une armure.
Il est passé maître dans l’art de charger l’ennemi
tout en le transperçant de ses crocs."
611,,sword-shield,shield,de,"Seine harte Haut schützt es wie eine Rüstung.
Eine seiner besten Taktiken besteht darin, Gegner
beim Tackle mit seinen Hauern zu durchbohren."
611,,sword-shield,shield,es,"Su piel es dura como una coraza. Su técnica
predilecta consiste en embestir al rival para
hincarle los colmillos."
611,,sword-shield,shield,it,"La sua pelle è dura quanto una corazza.
La sua specialità è lanciarsi sull’avversario
e infilzarlo con le zanne."
611,,sword-shield,shield,en,"Its skin is as hard as a suit of armor. Fraxure’s
favorite strategy is to tackle its opponents,
stabbing them with its tusks at the same time."
