key,column,pokeapi,pokedb,chosen
twinkle-tackle/sun-moon/zh-hant,flavor_text(z-split),"透過Ｚ力量製造魅惑空間，
全力玩弄對手。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量製造魅惑空間，
全力玩弄對手。
威力會隨原本的招式而改變。"
twinkle-tackle/sun-moon/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour créer une
dimension irréelle où l’adversaire est à sa merci. La
puissance varie selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour créer une
dimension irréelle où l’adversaire est à sa merci. La
puissance varie selon celle de la capacité originale."
twinkle-tackle/sun-moon/de,flavor_text(z-split),"Der Anwender kreiert mit Z-Kraft eine zauberhafte
Dimension und treibt dort sein Spiel mit dem Ziel. Die
Stärke variiert je nach zugrunde liegender Attacke.",Dummy data,"Der Anwender kreiert mit Z-Kraft eine zauberhafte
Dimension und treibt dort sein Spiel mit dem Ziel. Die
Stärke variiert je nach zugrunde liegender Attacke."
twinkle-tackle/sun-moon/es,flavor_text(z-split),"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original."
twinkle-tackle/sun-moon/it,flavor_text(z-split),"Grazie al Potere Z, chi la usa crea una dimensione
fatata in cui fa ciò che vuole del proprio bersaglio. La
potenza varia a seconda della mossa su cui si basa.",Dummy Data,"Grazie al Potere Z, chi la usa crea una dimensione
fatata in cui fa ciò che vuole del proprio bersaglio. La
potenza varia a seconda della mossa su cui si basa."
twinkle-tackle/sun-moon/en,flavor_text(z-split),"The user creates a very charming space using its
Z-Power and totally toys with the target. The power
varies, depending on the original move.",Dummy Data,"The user creates a very charming space using its
Z-Power and totally toys with the target. The power
varies, depending on the original move."
twinkle-tackle/sun-moon/ja,flavor_text(z-split),"Ｚパワーで　魅惑の　空間を　作り
全力で　相手を　もてあそぶ。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　魅惑の　空間を　作り
全力で　相手を　もてあそぶ。
元になった　技で　威力が　変わる。"
twinkle-tackle/sun-moon/zh-hans,flavor_text(z-split),"通过Ｚ力量制造魅惑空间，
全力捉弄对手。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量制造魅惑空间，
全力捉弄对手。
威力会根据原来的招式而改变。"
twinkle-tackle/sun-moon/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original."
twinkle-tackle/ultra-sun-ultra-moon/ja-hrkt,flavor_text(z-split),"Ｚパワーで　みわくの　くうかんを　つくり
ぜんりょくで　あいてを　もてあそぶ。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　みわくの　くうかんを　つくり
ぜんりょくで　あいてを　もてあそぶ。
もとになった　わざで　いりょくが　かわる。"
twinkle-tackle/ultra-sun-ultra-moon/ko,flavor_text(z-split),"Z파워로 매혹의 공간을 만들어
전력으로 상대를 가지고 논다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 매혹의 공간을 만들어
전력으로 상대를 가지고 논다.
원래 기술에 따라 위력이 변한다."
twinkle-tackle/ultra-sun-ultra-moon/zh-hant,flavor_text(z-split),"透過Ｚ力量製造魅惑空間，
全力玩弄對手。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量製造魅惑空間，
全力玩弄對手。
威力會隨原本的招式而改變。"
twinkle-tackle/ultra-sun-ultra-moon/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour créer une
dimension irréelle où l’adversaire est à sa merci. La
puissance varie selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour créer une
dimension irréelle où l’adversaire est à sa merci. La
puissance varie selon celle de la capacité originale."
twinkle-tackle/ultra-sun-ultra-moon/de,flavor_text(z-split),"Der Anwender kreiert mit Z-Kraft eine zauberhafte
Dimension und treibt dort sein Spiel mit dem Ziel. Die
Stärke variiert je nach zugrunde liegender Attacke.",Dummy data,"Der Anwender kreiert mit Z-Kraft eine zauberhafte
Dimension und treibt dort sein Spiel mit dem Ziel. Die
Stärke variiert je nach zugrunde liegender Attacke."
twinkle-tackle/ultra-sun-ultra-moon/es,flavor_text(z-split),"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original."
twinkle-tackle/ultra-sun-ultra-moon/it,flavor_text(z-split),"Grazie al Potere Z, chi la usa crea una dimensione
fatata in cui fa ciò che vuole del proprio bersaglio. La
potenza varia a seconda della mossa su cui si basa.",Dummy Data,"Grazie al Potere Z, chi la usa crea una dimensione
fatata in cui fa ciò che vuole del proprio bersaglio. La
potenza varia a seconda della mossa su cui si basa."
twinkle-tackle/ultra-sun-ultra-moon/en,flavor_text(z-split),"The user creates a very charming space using its
Z-Power and totally toys with the target. The power
varies, depending on the original move.",Dummy Data,"The user creates a very charming space using its
Z-Power and totally toys with the target. The power
varies, depending on the original move."
twinkle-tackle/ultra-sun-ultra-moon/ja,flavor_text(z-split),"Ｚパワーで　魅惑の　空間を　作り
全力で　相手を　もてあそぶ。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　魅惑の　空間を　作り
全力で　相手を　もてあそぶ。
元になった　技で　威力が　変わる。"
twinkle-tackle/ultra-sun-ultra-moon/zh-hans,flavor_text(z-split),"通过Ｚ力量制造魅惑空间，
全力捉弄对手。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量制造魅惑空间，
全力捉弄对手。
威力会根据原来的招式而改变。"
twinkle-tackle/ultra-sun-ultra-moon/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original."
twinkle-tackle/lets-go-pikachu-lets-go-eevee/ja-hrkt,flavor_text(z-split),"Ｚパワーで　みわくの　くうかんを　つくり
ぜんりょくで　あいてを　もてあそぶ。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　みわくの　くうかんを　つくり
ぜんりょくで　あいてを　もてあそぶ。
もとになった　わざで　いりょくが　かわる。"
twinkle-tackle/lets-go-pikachu-lets-go-eevee/ko,flavor_text(z-split),"Z파워로 매혹의 공간을 만들어
전력으로 상대를 가지고 논다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 매혹의 공간을 만들어
전력으로 상대를 가지고 논다.
원래 기술에 따라 위력이 변한다."
twinkle-tackle/lets-go-pikachu-lets-go-eevee/zh-hant,flavor_text(z-split),"透過Ｚ力量製造魅惑空間，
全力玩弄對手。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量製造魅惑空間，
全力玩弄對手。
威力會隨原本的招式而改變。"
twinkle-tackle/lets-go-pikachu-lets-go-eevee/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour créer une dimension
irréelle où l’adversaire est à sa merci. La puissance varie
selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour créer une dimension
irréelle où l’adversaire est à sa merci. La puissance varie
selon celle de la capacité originale."
twinkle-tackle/lets-go-pikachu-lets-go-eevee/de,flavor_text(z-split),"Der Anwender kreiert mit Z-Kraft eine zauberhafte
Dimension und treibt dort sein Spiel mit dem Ziel. Die
Stärke variiert je nach zugrunde liegender Attacke.",Dummy data,"Der Anwender kreiert mit Z-Kraft eine zauberhafte
Dimension und treibt dort sein Spiel mit dem Ziel. Die
Stärke variiert je nach zugrunde liegender Attacke."
twinkle-tackle/lets-go-pikachu-lets-go-eevee/es,flavor_text(z-split),"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original."
twinkle-tackle/lets-go-pikachu-lets-go-eevee/it,flavor_text(z-split),"Grazie al Potere Z, chi la usa crea una dimensione
fatata in cui fa ciò che vuole del proprio bersaglio. La
potenza varia a seconda della mossa su cui si basa.",Dummy Data,"Grazie al Potere Z, chi la usa crea una dimensione
fatata in cui fa ciò che vuole del proprio bersaglio. La
potenza varia a seconda della mossa su cui si basa."
twinkle-tackle/lets-go-pikachu-lets-go-eevee/en,flavor_text(z-split),"The user creates a very charming space using its
Z-Power and totally toys with the target. The power
varies, depending on the original move.",Dummy Data,"The user creates a very charming space using its
Z-Power and totally toys with the target. The power
varies, depending on the original move."
twinkle-tackle/lets-go-pikachu-lets-go-eevee/ja,flavor_text(z-split),"Ｚパワーで　魅惑の　空間を　作り
全力で　相手を　もてあそぶ。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　魅惑の　空間を　作り
全力で　相手を　もてあそぶ。
元になった　技で　威力が　変わる。"
twinkle-tackle/lets-go-pikachu-lets-go-eevee/zh-hans,flavor_text(z-split),"通过Ｚ力量制造魅惑空间，
全力捉弄对手。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量制造魅惑空间，
全力捉弄对手。
威力会根据原来的招式而改变。"
twinkle-tackle/lets-go-pikachu-lets-go-eevee/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para crear una
dimensión fascinante que deja al rival a su merced.
Su potencia depende de la del movimiento original."
tackle/emerald,flavor_text,"Charges the foe with a full-
body tackle.",Charges the foe with a full- body tackle.,"Charges the foe with a full-
body tackle."
tackle/ruby-sapphire,flavor_text,"Charges the foe with a full-
body tackle.",Charges the foe with a full- body tackle.,"Charges the foe with a full-
body tackle."
take-down/firered-leafgreen,flavor_text,"A reckless, full-
body charge attack
that also hurts the
user a little.","A reckless, full- body charge attack that also hurts the user a little.","A reckless, full-
body charge attack
that also hurts the
user a little."
double-edge/diamond-pearl,flavor_text,"A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however.","A reckless, life- risking tackle. It also damages the user by a fairly large amount, however.","A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however."
double-edge/firered-leafgreen,flavor_text,"A reckless, life-
risking tackle that
also hurts the user
a little.","A reckless, life- risking tackle that also hurts the user a little.","A reckless, life-
risking tackle that
also hurts the user
a little."
double-edge/heartgold-soulsilver,flavor_text,"A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however.","A reckless, life- risking tackle. It also damages the user by a fairly large amount, however.","A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however."
double-edge/platinum,flavor_text,"A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however.","A reckless, life- risking tackle. It also damages the user by a fairly large amount, however.","A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however."
